state,country,confirmed,deaths,date,month,year,population,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend
Distrito Federal,Brazil,517245,10999,2021-11-22,2021-11,2021,3015268.0,136.0,110.71428571428571,0.9416767922235723,stable,5.0,6.0,1.2352941176470589,upward
Distrito Federal,Brazil,517351,11004,2021-11-23,2021-11,2021,3015268.0,106.0,89.57142857142857,0.7428909952606635,downward,5.0,5.0,1.0294117647058825,stable
Distrito Federal,Brazil,517448,11013,2021-11-24,2021-11,2021,3015267.9999999995,97.0,78.71428571428571,0.6930817610062893,downward,9.0,4.571428571428571,0.8888888888888887,stable
Distrito Federal,Brazil,517533,11020,2021-11-25,2021-11,2021,3015268.0000000005,85.0,73.71428571428571,0.6120996441281138,downward,7.0,4.571428571428571,0.7804878048780488,stable
Distrito Federal,Brazil,517608,11026,2021-11-26,2021-11,2021,3015268.0,75.0,71.28571428571429,0.6004813477737666,downward,6.0,4.571428571428571,0.6956521739130435,downward
Distrito Federal,Brazil,517608,11026,2021-11-27,2021-11,2021,3015268.0,0.0,71.28571428571429,0.6004813477737666,downward,0.0,4.571428571428571,0.6956521739130435,downward
Distrito Federal,Brazil,517608,11026,2021-11-28,2021-11,2021,3015268.0,0.0,71.28571428571429,0.6004813477737666,downward,0.0,4.571428571428571,0.6956521739130435,downward
Distrito Federal,Brazil,517746,11035,2021-11-29,2021-11,2021,3015268.0000000005,138.0,71.57142857142857,0.9766081871345028,stable,9.0,5.142857142857143,0.972972972972973,stable
Distrito Federal,Brazil,517746,11035,2021-11-30,2021-11,2021,3015268.0000000005,0.0,56.42857142857143,0.5904334828101645,downward,0.0,4.428571428571429,0.7560975609756099,stable
Distrito Federal,Brazil,517894,11038,2021-12-01,2021-12,2021,3015268.0,148.0,63.714285714285715,0.6344238975817923,downward,3.0,3.5714285714285716,0.5813953488372093,downward
Distrito Federal,Brazil,517977,11040,2021-12-02,2021-12,2021,3015268.0,83.0,63.42857142857143,0.6558345642540621,downward,2.0,2.857142857142857,0.48780487804878053,downward
Distrito Federal,Brazil,518062,11043,2021-12-03,2021-12,2021,3015268.0,85.0,64.85714285714286,0.7104851330203443,downward,3.0,2.4285714285714284,0.45945945945945943,downward
Distrito Federal,Brazil,518062,11043,2021-12-04,2021-12,2021,3015268.0,0.0,64.85714285714286,0.7104851330203443,downward,0.0,2.4285714285714284,0.45945945945945943,downward
Distrito Federal,Brazil,518062,11043,2021-12-05,2021-12,2021,3015268.0,0.0,64.85714285714286,0.7104851330203443,downward,0.0,2.4285714285714284,0.45945945945945943,downward
Distrito Federal,Brazil,518144,11046,2021-12-06,2021-12,2021,3015268.0,82.0,56.857142857142854,0.5135483870967742,downward,3.0,1.5714285714285714,0.2619047619047619,downward
Distrito Federal,Brazil,518206,11047,2021-12-07,2021-12,2021,3015267.9999999995,62.0,65.71428571428571,0.733652312599681,downward,1.0,1.7142857142857142,0.34285714285714286,downward
Distrito Federal,Brazil,518258,11049,2021-12-08,2021-12,2021,3015268.0,52.0,52.0,0.6606170598911071,downward,2.0,1.5714285714285714,0.34375,downward
Distrito Federal,Brazil,518309,11052,2021-12-09,2021-12,2021,3015268.0,51.0,47.42857142857143,0.6434108527131783,downward,3.0,1.7142857142857142,0.375,downward
Distrito Federal,Brazil,518345,11058,2021-12-10,2021-12,2021,3015477.4303745455,36.0,40.42857142857143,0.5671342685370742,downward,6.0,2.142857142857143,0.46875,downward
Distrito Federal,Brazil,518345,11058,2021-12-11,2021-12,2021,3015477.4303745455,0.0,40.42857142857143,0.5671342685370742,downward,0.0,2.142857142857143,0.46875,downward
Distrito Federal,Brazil,518345,11058,2021-12-12,2021-12,2021,3015477.4303745455,0.0,40.42857142857143,0.5671342685370742,downward,0.0,2.142857142857143,0.46875,downward
Distrito Federal,Brazil,518430,11063,2021-12-13,2021-12,2021,3015971.918758888,85.0,40.857142857142854,0.5708582834331337,downward,5.0,2.4285714285714284,0.47222222222222215,downward
Distrito Federal,Brazil,518471,11069,2021-12-14,2021-12,2021,3015268.0,41.0,37.857142857142854,0.670886075949367,downward,6.0,3.142857142857143,0.7096774193548386,downward
Distrito Federal,Brazil,518502,11074,2021-12-15,2021-12,2021,3015267.9999999995,31.0,34.857142857142854,0.5470852017937219,downward,5.0,3.5714285714285716,1.0,stable
Distrito Federal,Brazil,518532,11077,2021-12-16,2021-12,2021,3015442.4603492366,30.0,31.857142857142858,0.5022522522522522,downward,3.0,3.5714285714285716,1.25,upward
Distrito Federal,Brazil,518571,11084,2021-12-17,2021-12,2021,3015494.785332438,39.0,32.285714285714285,0.49779735682819376,downward,7.0,3.7142857142857144,1.5294117647058825,upward
Distrito Federal,Brazil,518571,11084,2021-12-18,2021-12,2021,3015494.785332438,0.0,32.285714285714285,0.49779735682819376,downward,0.0,3.7142857142857144,1.5294117647058825,upward
Distrito Federal,Brazil,518571,11084,2021-12-19,2021-12,2021,3015268.0,0.0,32.285714285714285,0.49779735682819376,downward,0.0,3.7142857142857144,1.5294117647058825,upward
Distrito Federal,Brazil,518644,11087,2021-12-20,2021-12,2021,3015267.9999999995,73.0,30.571428571428573,0.5376884422110554,downward,3.0,3.4285714285714284,2.1818181818181817,upward
Distrito Federal,Brazil,518686,11090,2021-12-21,2021-12,2021,3015268.0,42.0,30.714285714285715,0.46739130434782616,downward,3.0,3.0,1.75,upward
Distrito Federal,Brazil,518728,11093,2021-12-22,2021-12,2021,3015268.0000000005,42.0,32.285714285714285,0.6208791208791209,downward,3.0,2.7142857142857144,1.7272727272727273,upward
Distrito Federal,Brazil,518788,11094,2021-12-23,2021-12,2021,3015268.0,60.0,36.57142857142857,0.7710843373493975,stable,1.0,2.4285714285714284,1.4166666666666667,upward
Distrito Federal,Brazil,518878,11095,2021-12-24,2021-12,2021,3015268.0,90.0,43.857142857142854,1.0848056537102473,stable,1.0,1.5714285714285714,0.7333333333333334,downward
Distrito Federal,Brazil,518878,11095,2021-12-25,2021-12,2021,3015268.0,0.0,43.857142857142854,1.0848056537102473,stable,0.0,1.5714285714285714,0.7333333333333334,downward
Distrito Federal,Brazil,518878,11095,2021-12-26,2021-12,2021,3015268.0,0.0,43.857142857142854,1.0848056537102473,stable,0.0,1.5714285714285714,0.7333333333333334,downward
Distrito Federal,Brazil,519103,11100,2021-12-27,2021-12,2021,3015268.0,225.0,65.57142857142857,1.604895104895105,upward,5.0,1.8571428571428572,0.7647058823529412,stable
Distrito Federal,Brazil,519196,11104,2021-12-28,2021-12,2021,3015268.0,93.0,72.85714285714286,1.9245283018867927,upward,4.0,2.0,0.6363636363636364,downward
Distrito Federal,Brazil,519346,11105,2021-12-29,2021-12,2021,3015268.000000001,150.0,88.28571428571429,2.532786885245902,upward,1.0,1.7142857142857142,0.4799999999999999,downward
Distrito Federal,Brazil,519546,11107,2021-12-30,2021-12,2021,3015268.000000001,200.0,108.28571428571429,3.399103139013453,upward,2.0,1.8571428571428572,0.52,downward
Espírito Santo,Brazil,249271,5093,2021-01-01,2021-01,2021,4018827.345542807,,,,,,,,
Espírito Santo,Brazil,250244,5115,2021-01-02,2021-01,2021,4018923.0202975697,973.0,,,,22.0,,,
Espírito Santo,Brazil,251649,5124,2021-01-03,2021-01,2021,4018745.8178848606,1405.0,,,,9.0,,,
Espírito Santo,Brazil,253115,5176,2021-01-04,2021-01,2021,4018650.0,1466.0,,,,52.0,,,
Espírito Santo,Brazil,255611,5202,2021-01-05,2021-01,2021,4020443.078196613,2496.0,,,,26.0,,,
Espírito Santo,Brazil,257295,5231,2021-01-06,2021-01,2021,4040446.536241682,1684.0,,,,29.0,,,
Espírito Santo,Brazil,258941,5265,2021-01-07,2021-01,2021,4020854.986495311,1646.0,,,,34.0,,,
Espírito Santo,Brazil,260970,5287,2021-01-08,2021-01,2021,4020714.5121839014,2029.0,1671.2857142857142,,,22.0,27.714285714285715,,
Espírito Santo,Brazil,262157,5307,2021-01-09,2021-01,2021,4019324.5968341897,1187.0,1701.857142857143,,,20.0,27.428571428571427,,
Espírito Santo,Brazil,263504,5321,2021-01-10,2021-01,2021,4018970.292580546,1347.0,1693.5714285714287,,,14.0,28.142857142857142,,
Espírito Santo,Brazil,265556,5354,2021-01-11,2021-01,2021,4022330.678858556,2052.0,1777.2857142857142,,,33.0,25.428571428571427,,
Espírito Santo,Brazil,267451,5384,2021-01-12,2021-01,2021,4020574.216023313,1895.0,1691.4285714285713,,,30.0,26.0,,
Espírito Santo,Brazil,269223,5419,2021-01-13,2021-01,2021,4020666.1350561897,1772.0,1704.0,,,35.0,26.857142857142858,,
Espírito Santo,Brazil,271041,5450,2021-01-14,2021-01,2021,4020548.717300388,1818.0,1728.5714285714287,,,31.0,26.428571428571427,,
Espírito Santo,Brazil,273031,5474,2021-01-15,2021-01,2021,4019739.4759980505,1990.0,1723.0,,,24.0,26.714285714285715,,
Espírito Santo,Brazil,274509,5493,2021-01-16,2021-01,2021,4019221.0181440595,1478.0,1764.5714285714287,,,19.0,26.571428571428573,,
Espírito Santo,Brazil,275504,5506,2021-01-17,2021-01,2021,4018650.0,995.0,1714.2857142857142,,,13.0,26.428571428571427,,
Espírito Santo,Brazil,277357,5536,2021-01-18,2021-01,2021,4021317.762011451,1853.0,1685.857142857143,,,30.0,26.0,,
Espírito Santo,Brazil,279039,5565,2021-01-19,2021-01,2021,4019802.470434723,1682.0,1655.4285714285713,,,29.0,25.857142857142858,,
Espírito Santo,Brazil,280426,5590,2021-01-20,2021-01,2021,4023801.2507721367,1387.0,1600.4285714285713,,,25.0,24.428571428571427,,
Espírito Santo,Brazil,282044,5615,2021-01-21,2021-01,2021,4020560.1809088006,1618.0,1571.857142857143,,,25.0,23.571428571428573,,
Espírito Santo,Brazil,283996,5634,2021-01-22,2021-01,2021,4020731.182424458,1952.0,1566.4285714285713,0.9372595948371656,stable,19.0,22.857142857142858,0.8247422680412371,stable
Espírito Santo,Brazil,284854,5658,2021-01-23,2021-01,2021,4018833.4091651132,858.0,1477.857142857143,0.8683790816754806,stable,24.0,23.571428571428573,0.8593750000000001,stable
Espírito Santo,Brazil,285654,5668,2021-01-24,2021-01,2021,4018832.8954876927,800.0,1450.0,0.8561788274989456,stable,10.0,23.142857142857142,0.8223350253807107,stable
Espírito Santo,Brazil,287205,5716,2021-01-25,2021-01,2021,4020175.7365132216,1551.0,1406.857142857143,0.791576239852102,stable,48.0,25.714285714285715,1.0112359550561798,stable
Espírito Santo,Brazil,288360,5747,2021-01-26,2021-01,2021,4019932.541940139,1155.0,1331.5714285714287,0.7872466216216217,stable,31.0,26.0,1.0,stable
Espírito Santo,Brazil,289606,5777,2021-01-27,2021-01,2021,4020176.96928455,1246.0,1311.4285714285713,0.7696177062374245,stable,30.0,26.714285714285715,0.9946808510638298,stable
Espírito Santo,Brazil,290775,5796,2021-01-28,2021-01,2021,4020945.5101184063,1169.0,1247.2857142857142,0.7215702479338842,downward,19.0,25.857142857142858,0.9783783783783785,stable
Espírito Santo,Brazil,292388,5820,2021-01-29,2021-01,2021,4020286.230150991,1613.0,1198.857142857143,0.6957963684603267,downward,24.0,26.571428571428573,0.9946524064171123,stable
Espírito Santo,Brazil,293030,5841,2021-01-30,2021-01,2021,4018650.0,642.0,1168.0,0.6619170984455958,downward,21.0,26.142857142857142,0.9838709677419354,stable
Espírito Santo,Brazil,294129,5858,2021-01-31,2021-01,2021,4019237.5898546684,1099.0,1210.7142857142858,0.70625,downward,17.0,27.142857142857142,1.027027027027027,stable
Espírito Santo,Brazil,295359,5888,2021-02-01,2021-02,2021,4021046.0810751296,1230.0,1164.857142857143,0.6909583933564952,downward,30.0,24.571428571428573,0.9450549450549451,stable
Espírito Santo,Brazil,296641,5913,2021-02-02,2021-02,2021,4019991.618893782,1282.0,1183.0,0.7146185709354506,downward,25.0,23.714285714285715,0.9171270718232044,stable
Espírito Santo,Brazil,297761,5930,2021-02-03,2021-02,2021,4020688.9642485133,1120.0,1165.0,0.7279300187449791,downward,17.0,21.857142857142858,0.8947368421052633,stable
Espírito Santo,Brazil,299224,5952,2021-02-04,2021-02,2021,4020638.6590699353,1463.0,1207.0,0.767881486867218,stable,22.0,22.285714285714285,0.9454545454545453,stable
Espírito Santo,Brazil,300729,5977,2021-02-05,2021-02,2021,4020053.6079953695,1505.0,1191.5714285714287,0.7606931144550845,stable,25.0,22.428571428571427,0.98125,stable
Espírito Santo,Brazil,301861,5986,2021-02-06,2021-02,2021,4035185.8389549735,1132.0,1261.5714285714287,0.853649105848236,stable,9.0,20.714285714285715,0.8787878787878788,stable
Espírito Santo,Brazil,302854,5995,2021-02-07,2021-02,2021,4018822.5078506544,993.0,1246.4285714285713,0.8596059113300492,stable,9.0,19.571428571428573,0.8456790123456791,stable
Espírito Santo,Brazil,303740,6019,2021-02-08,2021-02,2021,4030579.5813644785,886.0,1197.2857142857142,0.8510357432981316,stable,24.0,18.714285714285715,0.7277777777777777,downward
Espírito Santo,Brazil,304859,6043,2021-02-09,2021-02,2021,4020918.583168957,1119.0,1174.0,0.8816650573972749,stable,24.0,18.571428571428573,0.7142857142857143,downward
Espírito Santo,Brazil,306429,6069,2021-02-10,2021-02,2021,4020801.922681338,1570.0,1238.2857142857142,0.9442265795206972,stable,26.0,19.857142857142858,0.7433155080213903,downward
Espírito Santo,Brazil,307963,6093,2021-02-11,2021-02,2021,4020869.5777681754,1534.0,1248.4285714285713,1.00091627534074,stable,24.0,20.142857142857142,0.7790055248618785,stable
Espírito Santo,Brazil,309399,6116,2021-02-12,2021-02,2021,4020014.2626433102,1436.0,1238.5714285714287,1.0331267874165873,stable,23.0,19.857142857142858,0.7473118279569892,downward
Espírito Santo,Brazil,310175,6136,2021-02-13,2021-02,2021,4018973.9279380944,776.0,1187.7142857142858,1.0168786692759295,stable,20.0,21.428571428571427,0.8196721311475409,stable
Espírito Santo,Brazil,310763,6141,2021-02-14,2021-02,2021,4018688.795050843,588.0,1129.857142857143,0.9332153392330383,stable,5.0,20.857142857142858,0.768421052631579,stable
Espírito Santo,Brazil,311278,6164,2021-02-15,2021-02,2021,4019192.3000552636,515.0,1076.857142857143,0.9244542555800834,stable,23.0,20.714285714285715,0.8430232558139534,stable
Espírito Santo,Brazil,311685,6176,2021-02-16,2021-02,2021,4019140.0053586266,407.0,975.1428571428571,0.8242965825383407,stable,12.0,19.0,0.8012048192771084,stable
Espírito Santo,Brazil,312614,6209,2021-02-17,2021-02,2021,4020103.1391899544,929.0,883.5714285714286,0.7584304107909258,stable,33.0,20.0,0.9150326797385621,stable
Espírito Santo,Brazil,313676,6234,2021-02-18,2021-02,2021,4020559.815901023,1062.0,816.1428571428571,0.6761746952302047,downward,25.0,20.142857142857142,0.9038461538461539,stable
Espírito Santo,Brazil,315310,6257,2021-02-19,2021-02,2021,4018650.0,1634.0,844.4285714285714,0.7086680254166167,downward,23.0,20.142857142857142,0.8980891719745223,stable
Espírito Santo,Brazil,316564,6264,2021-02-20,2021-02,2021,4019805.539809083,1254.0,912.7142857142857,0.7234741252406295,downward,7.0,18.285714285714285,0.882758620689655,stable
Espírito Santo,Brazil,317739,6276,2021-02-21,2021-02,2021,4020750.6064747325,1175.0,996.5714285714286,0.799541547277937,stable,12.0,19.285714285714285,0.9854014598540145,stable
Espírito Santo,Brazil,318812,6298,2021-02-22,2021-02,2021,4018650.0,1073.0,1076.2857142857142,0.8989380742154874,stable,22.0,19.142857142857142,1.0229007633587786,stable
Espírito Santo,Brazil,320183,6323,2021-02-23,2021-02,2021,4020282.3062117836,1371.0,1214.0,1.0340715502555367,stable,25.0,21.0,1.1307692307692307,stable
Espírito Santo,Brazil,321630,6340,2021-02-24,2021-02,2021,4019837.341191472,1447.0,1288.0,1.040147669589294,stable,17.0,18.714285714285715,0.9424460431654677,stable
Espírito Santo,Brazil,323043,6362,2021-02-25,2021-02,2021,4020180.7009476027,1413.0,1338.142857142857,1.0718617690811305,stable,22.0,18.285714285714285,0.9078014184397163,stable
Espírito Santo,Brazil,324226,6388,2021-02-26,2021-02,2021,4019927.048990661,1183.0,1273.7142857142858,1.0283737024221453,stable,26.0,18.714285714285715,0.9424460431654677,stable
Espírito Santo,Brazil,325315,6397,2021-02-27,2021-02,2021,4020194.73154156,1089.0,1250.142857142857,1.0525619437094058,stable,9.0,19.0,0.8866666666666667,stable
Espírito Santo,Brazil,326305,6406,2021-02-28,2021-02,2021,4019081.0931130657,990.0,1223.7142857142858,1.083069920343912,stable,9.0,18.571428571428573,0.8904109589041096,stable
Espírito Santo,Brazil,327515,6432,2021-03-01,2021-03,2021,4019656.402225799,1210.0,1243.2857142857142,1.154550278588485,upward,26.0,19.142857142857142,0.9241379310344827,stable
Espírito Santo,Brazil,328601,6457,2021-03-02,2021-03,2021,4020007.9413376357,1086.0,1202.5714285714287,1.2332259009668913,upward,25.0,19.142857142857142,1.0075187969924813,stable
Espírito Santo,Brazil,329643,6476,2021-03-03,2021-03,2021,4018650.0,1042.0,1144.7142857142858,1.2955537590945838,upward,19.0,19.428571428571427,0.9714285714285713,stable
Espírito Santo,Brazil,331328,6499,2021-03-04,2021-03,2021,4018650.0000000005,1685.0,1183.5714285714287,1.4502012952914407,upward,23.0,19.571428571428573,0.9716312056737589,stable
Espírito Santo,Brazil,332890,6526,2021-03-05,2021-03,2021,4019676.3825663677,1562.0,1237.7142857142858,1.46574183725258,upward,27.0,19.714285714285715,0.9787234042553192,stable
Espírito Santo,Brazil,334214,6538,2021-03-06,2021-03,2021,4019720.4372615037,1324.0,1271.2857142857142,1.392862732822038,upward,12.0,20.142857142857142,1.1015625,stable
Espírito Santo,Brazil,334887,6552,2021-03-07,2021-03,2021,4019250.0904917917,673.0,1226.0,1.230217889908257,upward,14.0,20.857142857142858,1.0814814814814815,stable
Espírito Santo,Brazil,336218,6576,2021-03-08,2021-03,2021,4019917.3659375445,1331.0,1243.2857142857142,1.1551632598885055,upward,24.0,20.571428571428573,1.074626865671642,stable
Espírito Santo,Brazil,337582,6610,2021-03-09,2021-03,2021,4020150.4916196484,1364.0,1283.0,1.056836902800659,stable,34.0,21.857142857142858,1.0408163265306123,stable
Espírito Santo,Brazil,339054,6642,2021-03-10,2021-03,2021,4019562.85264192,1472.0,1344.4285714285713,1.0438110026619343,stable,32.0,23.714285714285715,1.2671755725190839,upward
Espírito Santo,Brazil,340936,6660,2021-03-11,2021-03,2021,4020159.3166827066,1882.0,1372.5714285714287,1.025728621757233,stable,18.0,23.0,1.2578125,upward
Espírito Santo,Brazil,342446,6691,2021-03-12,2021-03,2021,4021386.148100744,1510.0,1365.142857142857,1.0717810677433826,stable,31.0,23.571428571428573,1.2595419847328244,upward
Espírito Santo,Brazil,343791,6708,2021-03-13,2021-03,2021,4019421.636919048,1345.0,1368.142857142857,1.09438921266141,stable,17.0,24.285714285714285,1.2781954887218046,upward
Espírito Santo,Brazil,344765,6720,2021-03-14,2021-03,2021,4019769.3069292568,974.0,1411.142857142857,1.1531636703245387,upward,12.0,24.0,1.2923076923076922,upward
Espírito Santo,Brazil,346544,6746,2021-03-15,2021-03,2021,4022120.306719231,1779.0,1475.142857142857,1.1864874181316787,upward,26.0,24.285714285714285,1.2686567164179103,upward
Espírito Santo,Brazil,348970,6783,2021-03-16,2021-03,2021,4021219.653502396,2426.0,1626.857142857143,1.352815395580898,upward,37.0,24.714285714285715,1.291044776119403,upward
Espírito Santo,Brazil,351116,6819,2021-03-17,2021-03,2021,4021627.999521171,2146.0,1723.142857142857,1.5053038811930612,upward,36.0,25.285714285714285,1.3014705882352942,upward
Espírito Santo,Brazil,353377,6849,2021-03-18,2021-03,2021,4020959.869780901,2261.0,1777.2857142857142,1.5016294508147252,upward,30.0,27.0,1.3795620437956204,upward
Espírito Santo,Brazil,355482,6888,2021-03-19,2021-03,2021,4021195.1891166116,2105.0,1862.2857142857142,1.5046168051708217,upward,39.0,28.142857142857142,1.4275362318840579,upward
Espírito Santo,Brazil,357763,6907,2021-03-20,2021-03,2021,4019885.978727985,2281.0,1996.0,1.5700640521406901,upward,19.0,28.428571428571427,1.4113475177304964,upward
Espírito Santo,Brazil,359405,6928,2021-03-21,2021-03,2021,4021256.95558117,1642.0,2091.4285714285716,1.7058960615241203,upward,21.0,29.714285714285715,1.4246575342465753,upward
Espírito Santo,Brazil,361717,6981,2021-03-22,2021-03,2021,4021930.104005844,2312.0,2167.5714285714284,1.7434218085717568,upward,53.0,33.57142857142857,1.6319444444444442,upward
Espírito Santo,Brazil,363853,7053,2021-03-23,2021-03,2021,4020506.3680107794,2136.0,2126.1428571428573,1.657165126377909,upward,72.0,38.57142857142857,1.7647058823529411,upward
Espírito Santo,Brazil,366120,7110,2021-03-24,2021-03,2021,4021319.0170467133,2267.0,2143.4285714285716,1.5943045372436513,upward,57.0,41.57142857142857,1.753012048192771,upward
Espírito Santo,Brazil,368612,7161,2021-03-25,2021-03,2021,4020940.7489644466,2492.0,2176.4285714285716,1.5856577851790175,upward,51.0,44.57142857142857,1.9378881987577639,upward
Espírito Santo,Brazil,370338,7221,2021-03-26,2021-03,2021,4021125.6213017753,1726.0,2122.285714285714,1.5546253662620344,upward,60.0,47.57142857142857,2.018181818181818,upward
Espírito Santo,Brazil,372665,7249,2021-03-27,2021-03,2021,4019307.903967751,2327.0,2128.8571428571427,1.5560196303644147,upward,28.0,48.857142857142854,2.011764705882353,upward
Espírito Santo,Brazil,374215,7278,2021-03-28,2021-03,2021,4019036.6368770017,1550.0,2115.714285714286,1.4992913545252076,upward,29.0,50.0,2.0833333333333335,upward
Espírito Santo,Brazil,376080,7367,2021-03-29,2021-03,2021,4020691.9915187717,1865.0,2051.8571428571427,1.3909548711989153,upward,89.0,55.142857142857146,2.270588235294118,upward
Espírito Santo,Brazil,379612,7439,2021-03-30,2021-03,2021,4021245.2949254946,3532.0,2251.285714285714,1.3838250790305584,upward,72.0,55.142857142857146,2.23121387283237,upward
Espírito Santo,Brazil,382480,7500,2021-03-31,2021-03,2021,4022246.5496757706,2868.0,2337.1428571428573,1.3563256508041786,upward,61.0,55.714285714285715,2.203389830508475,upward
Espírito Santo,Brazil,384474,7558,2021-04-01,2021-04,2021,4019821.002336339,1994.0,2266.0,1.2749778956675508,upward,58.0,56.714285714285715,2.1005291005291005,upward
Espírito Santo,Brazil,386219,7604,2021-04-02,2021-04,2021,4019097.4694180884,1745.0,2268.714285714286,1.2182417919607242,upward,46.0,54.714285714285715,1.9441624365482235,upward
Espírito Santo,Brazil,387833,7639,2021-04-03,2021-04,2021,4019219.980117489,1614.0,2166.8571428571427,1.0855997709705123,stable,35.0,55.714285714285715,1.9597989949748744,upward
Espírito Santo,Brazil,388600,7672,2021-04-04,2021-04,2021,4018650.0,767.0,2055.0,0.9825819672131146,stable,33.0,56.285714285714285,1.8942307692307692,upward
Espírito Santo,Brazil,390884,7767,2021-04-05,2021-04,2021,4021160.113147654,2284.0,2114.8571428571427,0.9756804850721676,stable,95.0,57.142857142857146,1.7021276595744683,upward
Espírito Santo,Brazil,393385,7877,2021-04-06,2021-04,2021,4020714.604268241,2501.0,1967.5714285714287,0.9254182624470872,stable,110.0,62.57142857142857,1.6222222222222222,upward
Espírito Santo,Brazil,395947,7947,2021-04-07,2021-04,2021,4020152.6824221388,2562.0,1923.857142857143,0.8975606504932018,stable,70.0,63.857142857142854,1.5360824742268042,upward
Espírito Santo,Brazil,398573,8016,2021-04-08,2021-04,2021,4022242.6125705335,2626.0,2014.142857142857,0.9254348539547095,stable,69.0,65.42857142857143,1.467948717948718,upward
Espírito Santo,Brazil,401033,8084,2021-04-09,2021-04,2021,4020785.553240857,2460.0,2116.285714285714,0.997172859450727,stable,68.0,68.57142857142857,1.4414414414414414,upward
Espírito Santo,Brazil,402769,8133,2021-04-10,2021-04,2021,4019618.056010848,1736.0,2133.714285714286,1.0022815729432293,stable,49.0,70.57142857142857,1.4444444444444444,upward
Espírito Santo,Brazil,404205,8167,2021-04-11,2021-04,2021,4019087.5004020673,1436.0,2229.285714285714,1.0536799459824442,stable,34.0,70.71428571428571,1.4142857142857141,upward
Espírito Santo,Brazil,405401,8216,2021-04-12,2021-04,2021,4019512.5967768193,1196.0,2073.8571428571427,1.010721994012393,stable,49.0,64.14285714285714,1.1632124352331605,upward
Espírito Santo,Brazil,406941,8310,2021-04-13,2021-04,2021,4018650.0000000005,1540.0,1936.5714285714287,0.8602068659178883,stable,94.0,61.857142857142854,1.121761658031088,stable
Espírito Santo,Brazil,409315,8412,2021-04-14,2021-04,2021,4021381.25585216,2374.0,1909.7142857142858,0.8171149144254278,stable,102.0,66.42857142857143,1.1923076923076923,upward
Espírito Santo,Brazil,411584,8507,2021-04-15,2021-04,2021,4020320.314623019,2269.0,1858.7142857142858,0.8202622620098349,stable,95.0,70.14285714285714,1.2367758186397984,upward
Espírito Santo,Brazil,413996,8587,2021-04-16,2021-04,2021,4020223.145995737,2412.0,1851.857142857143,0.8162584220137271,stable,80.0,71.85714285714286,1.3133159268929504,upward
Espírito Santo,Brazil,415601,8636,2021-04-17,2021-04,2021,4034229.6994415405,1605.0,1833.142857142857,0.8459915611814347,stable,49.0,71.85714285714286,1.2897435897435898,upward
Espírito Santo,Brazil,416932,8673,2021-04-18,2021-04,2021,4019093.4255407955,1331.0,1818.142857142857,0.8847410497045534,stable,37.0,72.28571428571429,1.2842639593908631,upward
Espírito Santo,Brazil,418642,8776,2021-04-19,2021-04,2021,4020426.6467044405,1710.0,1891.5714285714287,0.8944204269116456,stable,103.0,80.0,1.4,upward
Espírito Santo,Brazil,420566,8892,2021-04-20,2021-04,2021,4020561.976706013,1924.0,1946.4285714285713,0.9892543381979234,stable,116.0,83.14285714285714,1.3287671232876712,upward
Espírito Santo,Brazil,422077,8915,2021-04-21,2021-04,2021,4019154.683264459,1511.0,1823.142857142857,0.9476498106482513,stable,23.0,71.85714285714286,1.1252796420581657,stable
Espírito Santo,Brazil,423974,9011,2021-04-22,2021-04,2021,4019977.4324381715,1897.0,1770.0,0.8787857294843606,stable,96.0,72.0,1.1004366812227073,stable
Espírito Santo,Brazil,425683,9092,2021-04-23,2021-04,2021,4019915.4220783035,1709.0,1669.5714285714287,0.7889158903739706,stable,81.0,72.14285714285714,1.0520833333333333,stable
Espírito Santo,Brazil,426706,9124,2021-04-24,2021-04,2021,4019186.888753988,1023.0,1586.4285714285713,0.743505623995715,downward,32.0,69.71428571428571,0.9878542510121457,stable
Espírito Santo,Brazil,427643,9165,2021-04-25,2021-04,2021,4018762.769654211,937.0,1530.142857142857,0.6863825696892022,downward,41.0,70.28571428571429,0.9939393939393941,stable
Espírito Santo,Brazil,429034,9250,2021-04-26,2021-04,2021,4020683.6111907884,1391.0,1484.5714285714287,0.7158503823103948,downward,85.0,67.71428571428571,1.0556792873051224,stable
Espírito Santo,Brazil,430940,9320,2021-04-27,2021-04,2021,4020459.925338831,1906.0,1482.0,0.7652699911478312,stable,70.0,61.142857142857146,0.9884526558891455,stable
Espírito Santo,Brazil,432694,9397,2021-04-28,2021-04,2021,4020220.202531645,1754.0,1516.7142857142858,0.7942100538599641,stable,77.0,68.85714285714286,1.0365591397849463,stable
Espírito Santo,Brazil,434895,9458,2021-04-29,2021-04,2021,4021322.2821360035,2201.0,1560.142857142857,0.8393666897240796,stable,61.0,63.857142857142854,0.9103869653767821,stable
Espírito Santo,Brazil,436681,9524,2021-04-30,2021-04,2021,4019948.001672241,1786.0,1571.142857142857,0.8484147188150891,stable,66.0,61.714285714285715,0.8588469184890656,stable
Espírito Santo,Brazil,437862,9536,2021-05-01,2021-05,2021,4019099.76702382,1181.0,1593.7142857142858,0.8693890274314215,stable,12.0,58.857142857142854,0.8190854870775347,stable
